"","survey_code","rating.variable","excluded","problems","age","educ","caucasian","hisp","black","middle.east","pacific.isl","native.am","south.asian","east.asian","southeast.asian","main.rating","emot","time.spent","face","female","seen.face.before"
"19071077.48",19071077,"mechanical","","",22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,0,5.62,"48",0,0
"36796684.48",36796684,"mechanical","","no",55,"b.HS.only",1,0,0,0,0,0,0,0,0,100,0,8.194,"48",0,0
"92872603.48",92872603,"mechanical","","No I did not. ",27,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,100,0,4.475,"48",0,0
"25132135.48",25132135,"mechanical","","more confusion than anything.  some faces were extremely lifelike!",27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,0,6.605,"48",0,0
"29677744.48",29677744,"human-like","","No",37,"b.HS.only",1,0,0,0,0,0,0,0,0,0,0,13.037,"48",1,0
"21575119.48",21575119,"human-like","","",21,"c.2.Yr.Coll",1,0,0,0,0,1,0,0,0,0,0,13.346,"48",1,0
"17350089.48",17350089,"mechanical","","No, I didn't have any problems.",43,"b.HS.only",1,0,0,0,0,1,0,1,0,100,0,14.951,"48",1,0
"78584558.48",78584558,"human-like","","no",61,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,0,7.722,"48",1,0
"35118750.48",35118750,"human-like","","None",35,"b.HS.only",1,0,0,0,0,0,0,0,0,0,0,5.248,"48",0,0
"19405606.48",19405606,"human-like","","None.",39,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,0,9.85,"48",1,0
"47785580.48",47785580,"human-like","","No",32,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,15,15.064,"48",0,1
"22119787.48",22119787,"mechanical","","No",36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,99,0,8.814,"48",1,0
"70126906.48",70126906,"mechanical","","No",42,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,98,0,13.494,"48",1,0
"35542605.48",35542605,"human-like","","No",32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,8,-13,5.454,"48",0,0
"53729894.48",53729894,"human-like","","I did not experience any confusions or problems.",30,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,10,0,13.395,"48",1,0
"18367701.48",18367701,"human-like","","No confusion or technical problems experienced.",25,"b.HS.only",1,0,0,0,0,0,0,0,0,2,NA,9.536,"48",1,0
"77522393.48",77522393,"mechanical","","I don't think so. I was a little confused about ""have you seen this before the survey?"" because all the pictures were shown on the first page, but I assumed you wanted to know if I'd seen them before I was shown them.",33,"d.4.Yr.Coll",1,1,0,0,0,0,0,0,0,88,-45,10.755,"48",1,0
"94417992.48",94417992,"human-like","","No, but some pictures were a little fuzzy",41,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,0,20.747,"48",1,0
"93643997.48",93643997,"mechanical","","",34,"Post.Grad.Degree",1,1,1,1,1,1,1,1,1,96,0,5.389,"48",0,0
"14661991.48",14661991,"mechanical","","nope",22,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,100,0,4.652,"48",0,0
"12102073.48",12102073,"human-like","","No.",23,"b.HS.only",0,1,0,0,0,0,0,1,0,8,-16,11.639,"48",1,0
"59186701.48",59186701,"mechanical","","No",26,"a.No.HS",1,1,0,0,0,0,0,0,0,100,-28,12.102,"48",1,0
"21219262.48",21219262,"mechanical","","None",53,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,100,10,17.605,"48",1,1
"58422882.48",58422882,"mechanical","","Nope. Made me tired though. I maybe should have taken a break in between. Hopefully I didn't miss any attention checks.",23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,0,6.151,"48",0,0
"89284483.48",89284483,"human-like","","No",26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,22,0,9.244,"48",1,0
"12519221.48",12519221,"mechanical","","No, I did experience any problems.",24,"b.HS.only",0,0,0,0,0,1,0,0,0,100,0,7.783,"48",1,0
"61231826.48",61231826,"mechanical","","No. ",52,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,0,9.408,"48",1,0
"91817739.48",91817739,"mechanical","","No confusion, but on one of the robots (it resembeled an asian woman) I accidentally marked that it had an emotion that it was skewing towards negative when it was really a positive. It was more like a 44 on the positive scale.",28,"b.HS.only",0,1,0,0,0,0,0,0,0,100,0,8.185,"48",0,0
"17171596.48",17171596,"human-like","","There was a bit of confusion about the question of if I've seen a robot face before doing the survey. You showed that collection of thumbnails before the rest of the questions started, and I did indeed see many of the faces I rated on that list, however I didn't consider that to be 'before' the survey. The thumbnails were, in my mind, part of the survey. I only said I saw a face before taking the survey if it was literally BEFORE clicking the link to this qualtrics page. I hope that's what you meant and that I didn't cause an issue with the results. If it's not what you meant, I'd say about 80% of the faces I saw I recognized from the thumbnail list.",27,"b.HS.only",1,0,0,0,0,0,0,0,0,0,0,23.158,"48",0,0
"47481076.48",47481076,"mechanical","","No",23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,95,0,19.599,"48",1,0
"18104407.48",18104407,"mechanical","","I did not experience any confusion or technial problems.",33,"b.HS.only",1,0,0,0,0,0,0,0,0,100,0,47.414,"48",1,0
"28902932.48",28902932,"mechanical","","The survey went smoothly - all images were clear. ",55,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,98,0,18.593,"48",0,0
"85501883.48",85501883,"human-like","","No.",35,"Post.Grad.Degree",0,0,0,0,0,1,0,0,0,0,0,17.254,"48",1,0
"69719298.48",69719298,"human-like","","no",46,"b.HS.only",1,0,0,0,0,0,0,0,0,0,NA,6.353,"48",1,0
"80907912.48",80907912,"mechanical","","No issues, thank you.",29,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,100,0,9.475,"48",1,0
"81351852.48",81351852,"mechanical","","No",21,"c.2.Yr.Coll",0,0,0,0,0,1,0,0,0,100,0,19.54,"48",1,0
"20105010.48",20105010,"human-like","","No",30,"b.HS.only",1,0,0,0,0,0,0,0,0,6,NA,13.272,"48",1,0
"75328488.48",75328488,"human-like","","no",30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,5,0,17.977,"48",0,0
"51854224.48",51854224,"mechanical","","no",37,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,11,29.376,"48",1,0
"87631866.48",87631866,"human-like","","No. Everything went fine. Thanks. ",44,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,0,6.572,"48",1,0
"65318898.48",65318898,"human-like","","It wouldn't pop up in another screen but besides that it worked fine.",40,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,6,0,16.368,"48",1,0
"87693660.48",87693660,"mechanical","","no",39,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,100,0,9.892,"48",1,0
"55545755.48",55545755,"mechanical","","no.",21,"c.2.Yr.Coll",0,0,0,0,0,0,0,1,0,100,0,9.558,"48",1,0
"97096318.48",97096318,"human-like","","No issues.  It all ran smooth and was a fun and different type of HIT.",44,"b.HS.only",1,0,0,0,0,0,0,0,0,4,0,7.656,"48",0,0
"61903904.48",61903904,"mechanical","","no",47,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,0,17.765,"48",1,0
"93999607.48",93999607,"mechanical","","none",31,"b.HS.only",1,0,0,0,0,0,0,0,0,100,0,20.518,"48",1,1
"87082835.48",87082835,"human-like","","no",44,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,0,23.583,"48",1,0
"50542028.48",50542028,"human-like","","no",24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,19,0,6.293,"48",0,0
"66511201.48",66511201,"human-like","","No",27,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,35,13,10.613,"48",0,1
"10067756.48",10067756,"mechanical","","",24,"b.HS.only",1,0,0,0,0,0,0,0,0,100,0,22.744,"48",0,0
"10870722.48",10870722,"mechanical","","none",35,"b.HS.only",1,0,0,0,0,0,0,0,0,91,0,18.541,"48",0,0
"21990744.48",21990744,"human-like","","No Technical Problems",26,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,-20,14.595,"48",0,0
"49204422.48",49204422,"mechanical","","none",34,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,100,0,8.554,"48",0,0
"57540092.49",57540092,"human-like","","",21,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,77,63,16.191,"49",0,0
"90848727.49",90848727,"human-like","","no",18,"b.HS.only",1,0,0,0,0,0,0,0,0,24,-8,7.744,"49",0,0
"52139761.49",52139761,"mechanical","","no",25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,40,-2,6.183,"49",0,0
"22126544.49",22126544,"human-like","","I wasn't sure if the last question (Do you think you've seen this face before this survey) applied to previous questions or more generally in my life. ",19,"b.HS.only",1,0,0,0,0,0,0,0,0,65,36,7.684,"49",0,0
"98199656.49",98199656,"mechanical","","no",19,"b.HS.only",1,0,0,0,0,0,0,0,0,69,12,27.534,"49",1,0
"87459225.49",87459225,"human-like","","None",25,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,18,0,5.553,"49",0,0
"30229826.49",30229826,"human-like","","None",51,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,75,21,24.338,"49",0,0
"11142631.49",11142631,"mechanical","","no",27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,81,-22,13.279,"49",1,0
"67914440.49",67914440,"human-like","","No.",20,"b.HS.only",1,0,0,0,0,0,0,0,0,51,46,8.565,"49",1,0
"46031764.49",46031764,"human-like","","no",50,"b.HS.only",1,0,0,0,0,0,0,0,0,29,83,10.17,"49",1,0
"99445757.49",99445757,"human-like","","No",36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,56,12,5.904,"49",0,0
"87786538.49",87786538,"mechanical","","no. ",32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,46,36,17.069,"49",0,0
"85547776.49",85547776,"human-like","","No. It was pretty straightforward.",42,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,66,24,11.31,"49",1,0
"19071077.49",19071077,"mechanical","","",22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,6,15.595,"49",0,0
"36796684.49",36796684,"mechanical","","no",55,"b.HS.only",1,0,0,0,0,0,0,0,0,89,17,27.555,"49",0,0
"92872603.49",92872603,"mechanical","","No I did not. ",27,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,70,36,7.257,"49",0,0
"25132135.49",25132135,"mechanical","","more confusion than anything.  some faces were extremely lifelike!",27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,28,26,7.873,"49",0,0
"29677744.49",29677744,"human-like","","No",37,"b.HS.only",1,0,0,0,0,0,0,0,0,9,19,10.377,"49",1,0
"21575119.49",21575119,"human-like","","",21,"c.2.Yr.Coll",1,0,0,0,0,1,0,0,0,67,52,14.631,"49",1,0
"17350089.49",17350089,"mechanical","","No, I didn't have any problems.",43,"b.HS.only",1,0,0,0,0,1,0,1,0,100,-15,24.334,"49",1,0
"78584558.49",78584558,"human-like","","no",61,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,45,25,14.002,"49",1,0
"35118750.49",35118750,"human-like","","None",35,"b.HS.only",1,0,0,0,0,0,0,0,0,5,39,15.388,"49",0,0
"19405606.49",19405606,"human-like","","None.",39,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,15,13,16.272,"49",1,0
"47785580.49",47785580,"human-like","","No",32,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,37,18,8.545,"49",0,0
"22119787.49",22119787,"mechanical","","No",36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,80,28,8.83,"49",1,0
"70126906.49",70126906,"mechanical","","No",42,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,38,11,23.455,"49",1,0
"35542605.49",35542605,"human-like","","No",32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,31,21,9.031,"49",0,0
"53729894.49",53729894,"human-like","","I did not experience any confusions or problems.",30,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,60,30,26.569,"49",1,0
"18367701.49",18367701,"human-like","","No confusion or technical problems experienced.",25,"b.HS.only",1,0,0,0,0,0,0,0,0,13,20,14.658,"49",1,0
"77522393.49",77522393,"mechanical","","I don't think so. I was a little confused about ""have you seen this before the survey?"" because all the pictures were shown on the first page, but I assumed you wanted to know if I'd seen them before I was shown them.",33,"d.4.Yr.Coll",1,1,0,0,0,0,0,0,0,80,10,14.566,"49",1,0
"94417992.49",94417992,"human-like","","No, but some pictures were a little fuzzy",41,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,61,20,17.327,"49",1,0
"93643997.49",93643997,"mechanical","","",34,"Post.Grad.Degree",1,1,1,1,1,1,1,1,1,85,0,4.546,"49",0,0
"14661991.49",14661991,"mechanical","","nope",22,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,75,100,10.124,"49",0,1
"12102073.49",12102073,"human-like","","No.",23,"b.HS.only",0,1,0,0,0,0,0,1,0,53,14,16.415,"49",1,0
"59186701.49",59186701,"mechanical","","No",26,"a.No.HS",1,1,0,0,0,0,0,0,0,37,-9,13.167,"49",1,0
"21219262.49",21219262,"mechanical","","None",53,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,76,42,16.226,"49",1,0
"58422882.49",58422882,"mechanical","","Nope. Made me tired though. I maybe should have taken a break in between. Hopefully I didn't miss any attention checks.",23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,91,10,33.496,"49",0,0
"89284483.49",89284483,"human-like","","No",26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,54,-10,7.388,"49",1,0
"12519221.49",12519221,"mechanical","","No, I did experience any problems.",24,"b.HS.only",0,0,0,0,0,1,0,0,0,95,1,19.769,"49",1,0
"61231826.49",61231826,"mechanical","","No. ",52,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,84,28,15.023,"49",1,0
"91817739.49",91817739,"mechanical","","No confusion, but on one of the robots (it resembeled an asian woman) I accidentally marked that it had an emotion that it was skewing towards negative when it was really a positive. It was more like a 44 on the positive scale.",28,"b.HS.only",0,1,0,0,0,0,0,0,0,83,29,9.269,"49",0,0
"17171596.49",17171596,"human-like","","There was a bit of confusion about the question of if I've seen a robot face before doing the survey. You showed that collection of thumbnails before the rest of the questions started, and I did indeed see many of the faces I rated on that list, however I didn't consider that to be 'before' the survey. The thumbnails were, in my mind, part of the survey. I only said I saw a face before taking the survey if it was literally BEFORE clicking the link to this qualtrics page. I hope that's what you meant and that I didn't cause an issue with the results. If it's not what you meant, I'd say about 80% of the faces I saw I recognized from the thumbnail list.",27,"b.HS.only",1,0,0,0,0,0,0,0,0,25,10,20.313,"49",0,0
"47481076.49",47481076,"mechanical","","No",23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,65,10,17.88,"49",1,0
"18104407.49",18104407,"mechanical","","I did not experience any confusion or technial problems.",33,"b.HS.only",1,0,0,0,0,0,0,0,0,50,25,9.29,"49",1,0
"28902932.49",28902932,"mechanical","","The survey went smoothly - all images were clear. ",55,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,61,52,66.945,"49",0,0
"85501883.49",85501883,"human-like","","No.",35,"Post.Grad.Degree",0,0,0,0,0,1,0,0,0,50,0,13.29,"49",1,0
"69719298.49",69719298,"human-like","","no",46,"b.HS.only",1,0,0,0,0,0,0,0,0,33,NA,7.262,"49",1,0
"80907912.49",80907912,"mechanical","","No issues, thank you.",29,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,90,35,17.117,"49",1,0
"81351852.49",81351852,"mechanical","","No",21,"c.2.Yr.Coll",0,0,0,0,0,1,0,0,0,90,15,146.269,"49",1,0
"20105010.49",20105010,"human-like","","No",30,"b.HS.only",1,0,0,0,0,0,0,0,0,30,25,7.776,"49",1,0
"75328488.49",75328488,"human-like","","no",30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,40,14,17.329,"49",0,0
"51854224.49",51854224,"mechanical","","no",37,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,84,18,326.537,"49",1,0
"87631866.49",87631866,"human-like","","No. Everything went fine. Thanks. ",44,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,62,-6,75.465,"49",1,0
"65318898.49",65318898,"human-like","","It wouldn't pop up in another screen but besides that it worked fine.",40,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,60,20,21.238,"49",1,0
"87693660.49",87693660,"mechanical","","no",39,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,100,-19,10.109,"49",1,0
"55545755.49",55545755,"mechanical","","no.",21,"c.2.Yr.Coll",0,0,0,0,0,0,0,1,0,45,13,24.549,"49",1,0
"97096318.49",97096318,"human-like","","No issues.  It all ran smooth and was a fun and different type of HIT.",44,"b.HS.only",1,0,0,0,0,0,0,0,0,61,11,11.32,"49",0,0
"61903904.49",61903904,"mechanical","","no",47,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,4,15.579,"49",1,0
"93999607.49",93999607,"mechanical","","none",31,"b.HS.only",1,0,0,0,0,0,0,0,0,80,20,91.96,"49",1,0
"87082835.49",87082835,"human-like","","no",44,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,40,20,21.341,"49",1,0
"50542028.49",50542028,"human-like","","no",24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,56,0,7.993,"49",0,0
"66511201.49",66511201,"human-like","","No",27,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,3,-58,13.397,"49",0,0
"10067756.49",10067756,"mechanical","","",24,"b.HS.only",1,0,0,0,0,0,0,0,0,100,25,18.112,"49",0,0
"10870722.49",10870722,"mechanical","","none",35,"b.HS.only",1,0,0,0,0,0,0,0,0,65,26,15.702,"49",0,0
"21990744.49",21990744,"human-like","","No Technical Problems",26,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,65,-10,17.575,"49",0,0
"49204422.49",49204422,"mechanical","","none",34,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,64,17,8.56,"49",0,0
"57540092.50",57540092,"human-like","","",21,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,0,0,4.513,"50",0,0
"90848727.50",90848727,"human-like","","no",18,"b.HS.only",1,0,0,0,0,0,0,0,0,14,26,5.712,"50",0,0
"52139761.50",52139761,"mechanical","","no",25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,74,26,4.898,"50",0,0
"22126544.50",22126544,"human-like","","I wasn't sure if the last question (Do you think you've seen this face before this survey) applied to previous questions or more generally in my life. ",19,"b.HS.only",1,0,0,0,0,0,0,0,0,40,48,9.488,"50",0,0
"98199656.50",98199656,"mechanical","","no",19,"b.HS.only",1,0,0,0,0,0,0,0,0,62,0,6.964,"50",1,0
"87459225.50",87459225,"human-like","","None",25,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,8,0,5.058,"50",0,0
"30229826.50",30229826,"human-like","","None",51,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,2,0,11.522,"50",0,0
"11142631.50",11142631,"mechanical","","no",27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,81,0,8.011,"50",1,0
"67914440.50",67914440,"human-like","","No.",20,"b.HS.only",1,0,0,0,0,0,0,0,0,41,17,6.96,"50",1,0
"46031764.50",46031764,"human-like","","no",50,"b.HS.only",1,0,0,0,0,0,0,0,0,4,0,8.141,"50",1,0
"99445757.50",99445757,"human-like","","No",36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,43,7,9.735,"50",0,0
"87786538.50",87786538,"mechanical","","no. ",32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,83,18,8.234,"50",0,0
"85547776.50",85547776,"human-like","","No. It was pretty straightforward.",42,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,29,10,12.602,"50",1,0
"19071077.50",19071077,"mechanical","","",22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,0,5.607,"50",0,0
"36796684.50",36796684,"mechanical","","no",55,"b.HS.only",1,0,0,0,0,0,0,0,0,99,0,10.562,"50",0,0
"92872603.50",92872603,"mechanical","","No I did not. ",27,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,91,-31,3.843,"50",0,0
"25132135.50",25132135,"mechanical","","more confusion than anything.  some faces were extremely lifelike!",27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,81,42,20.52,"50",0,0
"29677744.50",29677744,"human-like","","No",37,"b.HS.only",1,0,0,0,0,0,0,0,0,0,NA,8.269,"50",1,0
"21575119.50",21575119,"human-like","","",21,"c.2.Yr.Coll",1,0,0,0,0,1,0,0,0,6,19,12.044,"50",1,0
"17350089.50",17350089,"mechanical","","No, I didn't have any problems.",43,"b.HS.only",1,0,0,0,0,1,0,1,0,100,0,20.64,"50",1,0
"78584558.50",78584558,"human-like","","no",61,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,10,9.119,"50",1,0
"35118750.50",35118750,"human-like","","None",35,"b.HS.only",1,0,0,0,0,0,0,0,0,0,0,7.715,"50",0,0
"19405606.50",19405606,"human-like","","None.",39,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,0,7.676,"50",1,0
"47785580.50",47785580,"human-like","","No",32,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,-62,11.052,"50",0,0
"22119787.50",22119787,"mechanical","","No",36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,56,-5,8.318,"50",1,0
"70126906.50",70126906,"mechanical","","No",42,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,87,0,15.378,"50",1,0
"35542605.50",35542605,"human-like","","No",32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,10,-6,5.808,"50",0,0
"53729894.50",53729894,"human-like","","I did not experience any confusions or problems.",30,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,45,40,17.085,"50",1,0
"18367701.50",18367701,"human-like","","No confusion or technical problems experienced.",25,"b.HS.only",1,0,0,0,0,0,0,0,0,0,-21,16.971,"50",1,0
"77522393.50",77522393,"mechanical","","I don't think so. I was a little confused about ""have you seen this before the survey?"" because all the pictures were shown on the first page, but I assumed you wanted to know if I'd seen them before I was shown them.",33,"d.4.Yr.Coll",1,1,0,0,0,0,0,0,0,90,-40,16.101,"50",1,0
"94417992.50",94417992,"human-like","","No, but some pictures were a little fuzzy",41,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,2,0,13.532,"50",1,0
"93643997.50",93643997,"mechanical","","",34,"Post.Grad.Degree",1,1,1,1,1,1,1,1,1,76,0,4.949,"50",0,0
"14661991.50",14661991,"mechanical","","nope",22,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,100,0,9.383,"50",0,0
"12102073.50",12102073,"human-like","","No.",23,"b.HS.only",0,1,0,0,0,0,0,1,0,3,0,9.446,"50",1,0
"59186701.50",59186701,"mechanical","","No",26,"a.No.HS",1,1,0,0,0,0,0,0,0,85,1,14.198,"50",1,0
"21219262.50",21219262,"mechanical","","None",53,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,95,11,10.445,"50",1,0
"58422882.50",58422882,"mechanical","","Nope. Made me tired though. I maybe should have taken a break in between. Hopefully I didn't miss any attention checks.",23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,90,6,17.169,"50",0,0
"89284483.50",89284483,"human-like","","No",26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,37,11,9.329,"50",1,0
"12519221.50",12519221,"mechanical","","No, I did experience any problems.",24,"b.HS.only",0,0,0,0,0,1,0,0,0,100,0,13.967,"50",1,0
"61231826.50",61231826,"mechanical","","No. ",52,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,95,0,7.814,"50",1,0
"91817739.50",91817739,"mechanical","","No confusion, but on one of the robots (it resembeled an asian woman) I accidentally marked that it had an emotion that it was skewing towards negative when it was really a positive. It was more like a 44 on the positive scale.",28,"b.HS.only",0,1,0,0,0,0,0,0,0,95,0,14.614,"50",0,0
