"","id","experiment","problems","too.many.faces","age","educ","caucasian","hisp","black","middle.east","pacific.isl","native.am","south.asian","east.asian","southeast.asian","female","exclude","time","main.rating","time.spent","seen.before","face"
"QTRX77065859.3","QTRX77065859","likeability","No",0,52,"Post.Grad.Degree",1,0,0,0,0,0,0,1,0,1,"no",3,87,15.052,2,"4"
"QTRX99174730.3","QTRX99174730","likeability","No",0,27,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",3,2,6.263,2,"4"
"QTRX84210964.3","QTRX84210964","likeability","No",0,41,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",3,-20,13.377,2,"4"
"QTRX55435369.3","QTRX55435369","likeability","",0,46,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",3,40,7.731,2,"4"
"QTRX21253484.3","QTRX21253484","likeability","No",0,33,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",3,-20,15.344,2,"4"
"QTRX83316114.3","QTRX83316114","likeability","no",0,43,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",3,-1,5.723,2,"4"
"QTRX30150608.3","QTRX30150608","likeability","",0,21,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",3,3,NA,2,"4"
"QTRX96408191.3","QTRX96408191","likeability","",0,24,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",3,8,10.212,2,"4"
"QTRX88434587.4","QTRX88434587","likeability","No",0,30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",4,2,6.34,2,"5"
"QTRX28119842.4","QTRX28119842","likeability","No, everything was clear.",0,33,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",4,9,9.327,2,"5"
"QTRX80351117.4","QTRX80351117","likeability","no",0,56,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",4,31,7.245,2,"5"
"QTRX99730826.4","QTRX99730826","likeability","no",0,51,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",4,32,7.901,2,"5"
"QTRX88352312.4","QTRX88352312","likeability","",0,34,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",4,3,4.599,2,"5"
"QTRX50405215.4","QTRX50405215","likeability","no confusion or technical problems",0,23,"c.2.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",4,-16,3.157,2,"5"
"QTRX48772191.4","QTRX48772191","likeability","no",0,31,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",4,83,4.311,2,"5"
"QTRX55092477.4","QTRX55092477","likeability","None what so ever",0,26,"b.HS.only",0,0,0,0,0,0,0,0,1,0,"no",4,23,5.988,2,"5"
"QTRX84393557.4","QTRX84393557","likeability","No problems with the HIT",0,19,"b.HS.only",1,0,0,1,0,0,0,0,0,0,"no",4,40,13.519,2,"5"
"QTRX38641665.4","QTRX38641665","likeability","Not at all.",0,36,"Post.Grad.Degree",0,1,0,0,0,0,0,0,0,1,"no",4,-22,6.865,2,"5"
"QTRX39001366.4","QTRX39001366","likeability","No",0,25,"c.2.Yr.Coll",1,1,0,0,0,0,0,0,0,1,"no",4,35,13.63,2,"5"
"QTRX74255804.4","QTRX74255804","likeability","no",0,54,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",4,-41,9.547,2,"5"
"QTRX69129402.4","QTRX69129402","likeability","none",0,28,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",4,40,8.412,1,"5"
"QTRX28482142.4","QTRX28482142","likeability","No",0,32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",4,31,5.817,2,"5"
"QTRX26891186.4","QTRX26891186","likeability","No.",0,43,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",4,76,18.356,2,"5"
"QTRX10917492.4","QTRX10917492","likeability","No confusion or technical problems occurred",0,23,"d.4.Yr.Coll",0,1,0,0,0,1,0,0,0,1,"no",4,63,15.037,2,"5"
"QTRX50359734.4","QTRX50359734","likeability","none",0,33,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",4,73,7.893,2,"5"
"QTRX17943364.4","QTRX17943364","likeability","No",0,23,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",4,63,8.937,2,"5"
"QTRX67427829.4","QTRX67427829","likeability","No.",0,58,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,1,"no",4,65,23.032,2,"5"
"QTRX12545452.4","QTRX12545452","likeability","no",0,63,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",4,-2,3.25,2,"5"
"QTRX27367956.4","QTRX27367956","likeability","no",0,64,"d.4.Yr.Coll",1,1,0,0,0,0,0,1,0,1,"no",4,0,23.509,2,"5"
"QTRX50509842.4","QTRX50509842","likeability","none",0,49,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",4,-1,9.692,2,"5"
"QTRX29619820.4","QTRX29619820","likeability","No problems.  One of those early ones was fricking hideous, though. As in, call the army and destroy it. As in, if we're taken over by evil robot overlords, it'd be that one, in charge of the revolt.",0,37,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",4,-65,7.56,2,"5"
"QTRX30154538.4","QTRX30154538","likeability","No.",0,40,"c.2.Yr.Coll",1,1,0,0,0,1,0,0,0,0,"no",4,-31,15.716,2,"5"
"QTRX34530059.4","QTRX34530059","likeability","No.",0,19,"b.HS.only",0,0,0,0,0,0,0,0,1,0,"no",4,-21,10.525,2,"5"
"QTRX15092959.4","QTRX15092959","likeability","No",0,21,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",4,54,13.218,2,"5"
"QTRX12120265.4","QTRX12120265","likeability","Nope!",0,34,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",4,-39,3.991,2,"5"
"QTRX43991667.4","QTRX43991667","likeability","none at all",0,55,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",4,-1,6.938,2,"5"
"QTRX62891111.4","QTRX62891111","likeability","no",0,38,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",4,21,21.162,2,"5"
"QTRX98367566.4","QTRX98367566","likeability","N/A",0,38,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",4,0,28.126,2,"5"
"QTRX48356522.4","QTRX48356522","likeability","no",0,68,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",4,-46,4.302,2,"5"
"QTRX51783769.4","QTRX51783769","likeability","no",0,52,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",4,26,11.744,2,"5"
"QTRX63542046.4","QTRX63542046","likeability","I did not. ",0,32,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",4,-60,41.169,2,"5"
"QTRX11165887.4","QTRX11165887","likeability","no",0,42,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",4,-7,8.816,2,"5"
"QTRX91580973.4","QTRX91580973","likeability","",0,51,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",4,100,11.654,2,"5"
"QTRX63651818.4","QTRX63651818","likeability","no",0,49,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",4,21,16.549,2,"5"
"QTRX22720204.4","QTRX22720204","likeability","",0,29,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",4,69,9.559,2,"5"
"QTRX37787483.4","QTRX37787483","likeability","No",0,27,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",4,-20,6.049,2,"5"
"QTRX78275130.4","QTRX78275130","likeability","No",0,29,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",4,20,8.772,2,"5"
"QTRX66479425.4","QTRX66479425","likeability","no",0,24,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",4,2,3.596,2,"5"
"QTRX14009304.4","QTRX14009304","likeability","no",0,44,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",4,-42,7.865,2,"5"
"QTRX95317790.4","QTRX95317790","likeability","No.",0,29,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",4,-8,10.962,2,"5"
"QTRX94952971.4","QTRX94952971","likeability","This was an interesting study, thank you for not making it be boring. ",0,27,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",4,22,8.308,1,"5"
"QTRX41098366.4","QTRX41098366","likeability","no",0,28,"b.HS.only",1,0,0,0,0,0,0,1,0,0,"no",4,-42,6.991,2,"5"
"QTRX64983986.4","QTRX64983986","likeability","",0,36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",4,-21,19.085,2,"5"
"QTRX78110958.4","QTRX78110958","likeability","n/a",0,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",4,0,5.369,2,"5"
"QTRX40282869.4","QTRX40282869","likeability","No problems at all. ",0,27,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",4,20,4.511,2,"5"
"QTRX51146326.4","QTRX51146326","likeability","I experienced no confusion or technical problems.",0,25,"d.4.Yr.Coll",1,1,0,0,0,0,0,1,0,0,"no",4,-17,8.034,2,"5"
"QTRX77065859.4","QTRX77065859","likeability","No",0,52,"Post.Grad.Degree",1,0,0,0,0,0,0,1,0,1,"no",4,60,5.648,2,"5"
"QTRX44997201.4","QTRX44997201","likeability","no, thank you",0,29,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",4,42,5.89,2,"5"
"QTRX22257151.4","QTRX22257151","likeability","no",0,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",4,-12,9.02,2,"5"
"QTRX51127622.4","QTRX51127622","likeability","",0,39,"d.4.Yr.Coll",0,0,0,0,0,0,1,0,0,0,"no",4,-39,5.519,2,"5"
"QTRX41045598.4","QTRX41045598","likeability","no",0,33,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",4,100,9.963,2,"5"
"QTRX67349444.4","QTRX67349444","likeability","no",0,30,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",4,1,8.803,2,"5"
"QTRX45701575.4","QTRX45701575","likeability","Nope. But I laughed out loud when I saw the face of the ""Smoke Weed Everyday Robot"". /  / https://www.youtube.com/watch?v=B_jcxsE1Ahg",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",4,4,7.27,2,"5"
"QTRX36067903.4","QTRX36067903","likeability","",0,24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",4,21,156.239,2,"5"
"QTRX54053953.4","QTRX54053953","likeability","no",0,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",4,19,7.75,2,"5"
"QTRX15046037.4","QTRX15046037","likeability","No.",0,34,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",4,90,19.789,2,"5"
"QTRX96310623.4","QTRX96310623","likeability","no",0,25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",4,-36,8.92,2,"5"
"QTRX66662322.4","QTRX66662322","likeability","no",0,24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",4,3,6.81,2,"5"
"QTRX42544723.4","QTRX42544723","likeability","No",0,54,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",4,-22,6.345,2,"5"
"QTRX96408191.4","QTRX96408191","likeability","",0,24,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",4,-40,7.945,2,"5"
"QTRX19498746.4","QTRX19498746","likeability","Yes, technical problems. Slow-loading pictures, had to refresh pages to get pictures to load, which resulted in an error message. ",0,44,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",4,82,6.45,2,"5"
"QTRX88434587.5","QTRX88434587","likeability","No",0,30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",5,-65,19.743,2,"6"
"QTRX13225144.5","QTRX13225144","likeability","",0,32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",5,0,5.299,2,"6"
"QTRX52800380.5","QTRX52800380","likeability","No, i did not.",0,28,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",5,65,9.257,2,"6"
"QTRX33821770.5","QTRX33821770","likeability","no",0,24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",5,-29,3.941,2,"6"
"QTRX53153382.5","QTRX53153382","likeability","No",0,21,"b.HS.only",0,0,0,0,0,0,0,0,1,0,"no",5,15,5.323,2,"6"
"QTRX23763466.5","QTRX23763466","likeability","none ",0,24,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",5,-69,6.807,2,"6"
"QTRX22615055.5","QTRX22615055","likeability","No",0,20,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",5,-9,4.539,2,"6"
"QTRX99398498.5","QTRX99398498","likeability","No",0,23,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",5,-69,11.633,2,"6"
"QTRX22370400.5","QTRX22370400","likeability","No.",0,23,"a.No.HS",1,0,0,0,0,0,0,0,1,0,"no",5,-16,7.045,2,"6"
"QTRX39001366.5","QTRX39001366","likeability","No",0,25,"c.2.Yr.Coll",1,1,0,0,0,0,0,0,0,1,"no",5,-100,6.858,1,"6"
"QTRX44449196.5","QTRX44449196","likeability","no",0,55,"b.HS.only",0,0,0,0,0,0,0,0,1,1,"no",5,66,11.891,2,"6"
"QTRX31730462.5","QTRX31730462","likeability","no",0,28,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",5,-83,8.862,2,"6"
"QTRX69129402.5","QTRX69129402","likeability","none",0,28,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",5,32,16.948,1,"6"
"QTRX75607097.5","QTRX75607097","likeability","no",0,23,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",5,51,8.378,2,"6"
"QTRX69916514.5","QTRX69916514","likeability","no",0,57,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",5,52,10.691,2,"6"
"QTRX53055524.5","QTRX53055524","likeability","None",0,28,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",5,60,7.697,2,"6"
"QTRX27516802.5","QTRX27516802","likeability","No",0,30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",5,-10,23.744,2,"6"
"QTRX52799365.5","QTRX52799365","likeability","nope",0,28,"b.HS.only",1,0,0,0,0,0,0,1,0,0,"no",5,39,20.598,1,"6"
"QTRX98285732.5","QTRX98285732","likeability","",0,28,"d.4.Yr.Coll",0,0,0,0,0,0,0,0,1,0,"no",5,-12,8.754,2,"6"
"QTRX37496717.5","QTRX37496717","likeability","no issues",0,33,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",5,-63,3.412,2,"6"
"QTRX13554782.5","QTRX13554782","likeability","",0,27,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",5,31,4.3,2,"6"
"QTRX91104654.5","QTRX91104654","likeability","nope",0,39,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",5,-50,16.403,2,"6"
"QTRX75564846.5","QTRX75564846","likeability","No.",0,34,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",5,-47,4.329,2,"6"
"QTRX67427829.5","QTRX67427829","likeability","No.",0,58,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,1,"no",5,100,14.064,2,"6"
"QTRX23021022.5","QTRX23021022","likeability","",0,53,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",5,63,9.355,2,"6"
"QTRX27367956.5","QTRX27367956","likeability","no",0,64,"d.4.Yr.Coll",1,1,0,0,0,0,0,1,0,1,"no",5,-100,7.712,2,"6"
"QTRX46906438.5","QTRX46906438","likeability","No",0,31,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",5,-79,2.788,2,"6"
"QTRX68954622.5","QTRX68954622","likeability","",0,48,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",5,20,17.24,2,"6"
"QTRX58161761.5","QTRX58161761","likeability","no",0,44,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",5,36,7.698,1,"6"
"QTRX36816792.5","QTRX36816792","likeability","Not at all.  ",0,44,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",5,-21,13.831,2,"6"
"QTRX56211195.5","QTRX56211195","likeability","No",0,43,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,1,"no",5,10,8.67,2,"6"
"QTRX67725018.5","QTRX67725018","likeability","No",0,24,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",5,63,8.744,2,"6"
"QTRX62891111.5","QTRX62891111","likeability","no",0,38,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",5,-95,10.96,2,"6"
"QTRX29688075.5","QTRX29688075","likeability","no",0,34,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",5,0,6.274,2,"6"
"QTRX58850256.5","QTRX58850256","likeability","no",0,34,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",5,-13,5.039,2,"6"
"QTRX49944798.5","QTRX49944798","likeability","no",0,42,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",5,37,6.527,2,"6"
"QTRX63542046.5","QTRX63542046","likeability","I did not. ",0,32,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",5,-86,11.281,2,"6"
"QTRX11165887.5","QTRX11165887","likeability","no",0,42,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",5,82,6.348,2,"6"
"QTRX17722301.5","QTRX17722301","likeability","",0,32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",5,76,9.056,2,"6"
"QTRX23539077.5","QTRX23539077","likeability","no, none",0,47,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",5,36,5.613,2,"6"
"QTRX22720204.5","QTRX22720204","likeability","",0,29,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",5,-94,10.751,2,"6"
"QTRX17639721.5","QTRX17639721","likeability","No problems, thank you!",0,31,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",5,80,18.033,2,"6"
"QTRX43673327.5","QTRX43673327","likeability","no confusion",0,49,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",5,32,5.423,2,"6"
"QTRX56052838.5","QTRX56052838","likeability","",0,34,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",5,20,13.219,2,"6"
"QTRX68832880.5","QTRX68832880","likeability","",0,28,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",5,-75,10.576,2,"6"
"QTRX92526761.5","QTRX92526761","likeability","no",0,59,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",5,-19,4.765,2,"6"
"QTRX10914802.5","QTRX10914802","likeability","Some - I though I was supposed to say if I saw a face on the thumbnail also - I messed up on 1, then realized it did not include the thumbnails.",0,58,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",5,33,15.556,2,"6"
"QTRX70188104.5","QTRX70188104","likeability","None",0,32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",5,39,5.72,2,"6"
"QTRX14009304.5","QTRX14009304","likeability","no",0,44,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",5,57,10.658,2,"6"
"QTRX95317790.5","QTRX95317790","likeability","No.",0,29,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",5,11,16.758,2,"6"
"QTRX41098366.5","QTRX41098366","likeability","no",0,28,"b.HS.only",1,0,0,0,0,0,0,1,0,0,"no",5,-14,9.375,1,"6"
"QTRX64983986.5","QTRX64983986","likeability","",0,36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",5,-7,6.047,2,"6"
"QTRX76383406.5","QTRX76383406","likeability","",0,49,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",5,-2,21.508,2,"6"
"QTRX63682920.5","QTRX63682920","likeability","",0,24,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",5,1,8.608,2,"6"
"QTRX72027391.5","QTRX72027391","likeability","none",0,44,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",5,-65,12.45,2,"6"
"QTRX29659685.5","QTRX29659685","likeability","no",0,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",5,-64,6.84,2,"6"
"QTRX58918783.5","QTRX58918783","likeability","No",0,42,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",5,1,9.439,2,"6"
"QTRX91871116.5","QTRX91871116","likeability","Not that I'm aware of. Ran smooth on this end.",0,40,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",5,-100,12.63,2,"6"
"QTRX57547573.5","QTRX57547573","likeability","no",0,25,"d.4.Yr.Coll",0,1,0,0,0,1,0,0,0,0,"no",5,-62,5.278,2,"6"
"QTRX16143894.5","QTRX16143894","likeability","",0,29,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",5,29,8.865,2,"6"
"QTRX69495831.5","QTRX69495831","likeability","No",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",5,38,8.45,2,"6"
"QTRX78273933.5","QTRX78273933","likeability","",0,42,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",5,5,19.504,2,"6"
"QTRX19401947.5","QTRX19401947","likeability","Nothing was wrong",0,21,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",5,-25,5.86,1,"6"
"QTRX44997201.5","QTRX44997201","likeability","no, thank you",0,29,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",5,63,12.156,2,"6"
"QTRX67349444.5","QTRX67349444","likeability","no",0,30,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",5,49,11.212,2,"6"
"QTRX35056138.5","QTRX35056138","likeability","no",0,28,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",5,81,15.721,2,"6"
"QTRX74695878.5","QTRX74695878","likeability","No",0,42,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",5,30,13.036,2,"6"
"QTRX15046037.5","QTRX15046037","likeability","No.",0,34,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",5,-95,12.241,2,"6"
"QTRX96310623.5","QTRX96310623","likeability","no",0,25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",5,52,9.247,2,"6"
"QTRX50031749.5","QTRX50031749","likeability","",0,29,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",5,-100,5.383,2,"6"
"QTRX68180706.5","QTRX68180706","likeability","NO",0,32,"d.4.Yr.Coll",0,0,0,0,1,0,0,0,0,0,"no",5,24,3.98,1,"6"
"QTRX13010671.5","QTRX13010671","likeability","",0,26,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",5,25,6.518,2,"6"
"QTRX73130266.5","QTRX73130266","likeability","Yes, the pictures were having issues loading - on numerous occasions. Also, had server error messages as well - a few times. ",0,28,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",5,50,NA,2,"6"
"QTRX30747079.5","QTRX30747079","likeability","",0,22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",5,-80,3.876,2,"6"
"QTRX65292510.6","QTRX65292510","likeability","Nope",0,34,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",6,-64,6.499,2,"7"
"QTRX87014239.6","QTRX87014239","likeability","none.",0,55,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",6,-94,14.829,2,"7"
"QTRX50405215.6","QTRX50405215","likeability","no confusion or technical problems",0,23,"c.2.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",6,-64,2.957,2,"7"
"QTRX36197011.6","QTRX36197011","likeability","no i did not",0,30,"b.HS.only",0,0,0,0,0,0,0,0,1,0,"no",6,-100,5.952,2,"7"
"QTRX99398498.6","QTRX99398498","likeability","No",0,23,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",6,-100,8.79,2,"7"
"QTRX21605429.6","QTRX21605429","likeability","No",0,25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",6,0,8.18,2,"7"
"QTRX64600458.6","QTRX64600458","likeability","no",0,33,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,1,"no",6,-59,6.94,2,"7"
"QTRX17513678.6","QTRX17513678","likeability","no",0,24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",6,-100,4.386,2,"7"
"QTRX45994007.6","QTRX45994007","likeability","No",0,49,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",6,-100,7.795,2,"7"
"QTRX55400490.6","QTRX55400490","likeability","no",0,45,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",6,-39,11.253,2,"7"
"QTRX75607097.6","QTRX75607097","likeability","no",0,23,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",6,-52,6.891,2,"7"
"QTRX67496307.6","QTRX67496307","likeability","No",0,23,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,1,"no",6,-27,7.941,2,"7"
"QTRX53055524.6","QTRX53055524","likeability","None",0,28,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",6,-90,7.249,2,"7"
"QTRX52799365.6","QTRX52799365","likeability","nope",0,28,"b.HS.only",1,0,0,0,0,0,0,1,0,0,"no",6,-100,5.209,2,"7"
"QTRX10917492.6","QTRX10917492","likeability","No confusion or technical problems occurred",0,23,"d.4.Yr.Coll",0,1,0,0,0,1,0,0,0,1,"no",6,-31,17.071,2,"7"
"QTRX98180935.6","QTRX98180935","likeability","",0,19,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",6,-92,8.049,2,"7"
"QTRX85770436.6","QTRX85770436","likeability","no",0,47,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",6,-80,10.748,2,"7"
"QTRX74712048.6","QTRX74712048","likeability","",0,35,"d.4.Yr.Coll",0,0,0,0,0,0,0,0,1,0,"no",6,-55,3.87,2,"7"
"QTRX81924240.6","QTRX81924240","likeability","",0,28,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",6,44,10.285,2,"7"
"QTRX25347010.6","QTRX25347010","likeability","No",0,24,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",6,-55,5.934,2,"7"
"QTRX14427184.6","QTRX14427184","likeability","No confusion or technical problems.",0,30,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",6,-82,4.095,2,"7"
"QTRX92188712.6","QTRX92188712","likeability","",0,19,"b.HS.only",0,0,0,0,0,1,0,0,0,0,"no",6,2,6.462,2,"7"
"QTRX77360355.6","QTRX77360355","likeability","Nope.",0,26,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",6,-75,10.302,2,"7"
"QTRX77669880.6","QTRX77669880","likeability","No problems, everything was clear. ",0,37,"d.4.Yr.Coll",0,0,0,0,0,0,1,0,0,1,"no",6,-45,15.536,2,"7"
"QTRX35500213.6","QTRX35500213","likeability","No",0,20,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",6,-74,8.381,2,"7"
"QTRX42340665.6","QTRX42340665","likeability","No",0,38,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",6,-80,6.466,2,"7"
"QTRX80313004.6","QTRX80313004","likeability","no",0,37,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",6,-69,4.408,2,"7"
"QTRX98367566.6","QTRX98367566","likeability","N/A",0,38,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",6,-100,7.149,2,"7"
