"","id","experiment","problems","too.many.faces","age","educ","caucasian","hisp","black","middle.east","pacific.isl","native.am","south.asian","east.asian","southeast.asian","female","exclude","time","main.rating","time.spent","seen.before","face"
"QTRX59839727.47","QTRX59839727","trust","No",0,38,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",47,25,15.207,2,"48"
"QTRX52672450.47","QTRX52672450","trust","No",0,29,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",47,10,6.212,2,"48"
"QTRX39603397.47","QTRX39603397","trust","No.",1,27,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",47,30,8.57,2,"48"
"QTRX56640858.47","QTRX56640858","trust","No.",0,46,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",47,15,13.473,2,"48"
"QTRX63889879.47","QTRX63889879","trust","no",0,38,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",47,18,5.025,1,"48"
"QTRX26836730.47","QTRX26836730","trust","No",0,36,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",47,10,19.94,1,"48"
"QTRX10803789.47","QTRX10803789","trust","no",0,25,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",47,0,3.67,2,"48"
"QTRX75254152.47","QTRX75254152","trust","No problems.  No confusion.  No technical issues.   / Excellent hIT!  Thanks for posting!",0,48,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",47,35,20.545,2,"48"
"QTRX79086053.47","QTRX79086053","trust","No",0,NA,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",47,0,5.173,2,"48"
"QTRX99262922.47","QTRX99262922","trust","No",0,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",47,43,3.233,2,"48"
"QTRX44947444.47","QTRX44947444","trust","no",0,48,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",47,100,6.409,2,"48"
"QTRX41957044.47","QTRX41957044","trust","no",0,55,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",47,86,6.873,2,"48"
"QTRX99032413.47","QTRX99032413","trust","no",0,24,"Post.Grad.Degree",0,0,0,0,1,0,0,0,0,0,"no",47,19,5.397,2,"48"
"QTRX53000931.47","QTRX53000931","trust","",0,20,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",47,2,6.685,2,"48"
"QTRX77311698.47","QTRX77311698","trust","not at all",0,47,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",47,0,4.577,2,"48"
"QTRX19937925.48","QTRX19937925","trust","No",0,48,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",48,18,6.982,2,"49"
"QTRX61830751.48","QTRX61830751","trust","No",0,27,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",48,50,1.862,1,"49"
"QTRX24681433.48","QTRX24681433","trust","Nope.",0,36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",48,39,18.748,2,"49"
"QTRX81920328.48","QTRX81920328","trust","No, it was good.",0,43,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",48,29,20.889,2,"49"
"QTRX78410759.48","QTRX78410759","trust","NOPE",0,22,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",48,50,5.251,2,"49"
"QTRX95244958.48","QTRX95244958","trust","no",0,21,"b.HS.only",0,0,0,0,0,1,0,0,0,1,"no",48,50,4.741,2,"49"
"QTRX28531853.48","QTRX28531853","trust","no",0,28,"b.HS.only",1,0,0,0,0,0,0,0,1,0,"no",48,23,4.933,2,"49"
"QTRX28942350.48","QTRX28942350","trust","I was a bit confused about the wager amount since I was supposed to have 100 but I had the option to wager up to 100 on each robot.",0,31,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",48,40,6.079,2,"49"
"QTRX18302977.48","QTRX18302977","trust","Nope",0,37,"b.HS.only",0,0,0,0,0,0,0,1,0,0,"no",48,51,14.059,2,"49"
"QTRX52955841.48","QTRX52955841","trust","I experienced no errors or confusion.",0,27,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",48,20,5.983,2,"49"
"QTRX15212403.48","QTRX15212403","trust","No.",0,23,"d.4.Yr.Coll",0,0,0,0,0,0,1,0,0,1,"no",48,50,5.483,2,"49"
"QTRX59824383.48","QTRX59824383","trust","no",0,62,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",48,40,30.116,2,"49"
"QTRX97679878.48","QTRX97679878","trust","No",0,25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",48,40,4.659,2,"49"
"QTRX43584047.48","QTRX43584047","trust","Computer mouse died in the middle, had to go get a spare mouse and hook up so I could finish the study that is why there is a gap of time in the middle between some of the answers while I went and got my spare mouse.",0,41,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",48,100,18.666,2,"49"
"QTRX37168355.48","QTRX37168355","trust","",0,28,"b.HS.only",0,0,0,0,0,0,0,0,1,0,"no",48,33,8.792,2,"49"
"QTRX34846667.48","QTRX34846667","trust","No, but it is harder to remember robot faces than human faces. ",1,38,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",48,50,10.55,1,"49"
"QTRX51712631.48","QTRX51712631","trust","no",0,22,"c.2.Yr.Coll",1,0,0,1,0,0,0,0,0,1,"no",48,14,6.637,2,"49"
"QTRX74974159.48","QTRX74974159","trust","Nah ",0,27,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",48,10,14.094,2,"49"
"QTRX65553864.48","QTRX65553864","trust","",0,18,"b.HS.only",1,0,0,0,1,0,0,0,0,0,"no",48,61,6.041,2,"49"
"QTRX83836143.48","QTRX83836143","trust","No",0,35,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",48,20,6.94,2,"49"
"QTRX67583507.48","QTRX67583507","trust","",0,38,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",48,29,7.798,2,"49"
"QTRX31338358.48","QTRX31338358","trust","No",0,20,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",48,80,14.74,2,"49"
"QTRX58792475.48","QTRX58792475","trust","",0,27,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",48,29,12.192,2,"49"
"QTRX39529825.48","QTRX39529825","trust","No.",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",48,40,8.22,2,"49"
"QTRX93917302.48","QTRX93917302","trust","No",0,21,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",48,15,17.174,1,"49"
"QTRX76735345.48","QTRX76735345","trust","no",0,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",48,30,12.397,2,"49"
"QTRX59252677.48","QTRX59252677","trust","",0,25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",48,80,5.01,2,"49"
"QTRX20008129.48","QTRX20008129","trust","No.",0,53,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",48,19,11.154,2,"49"
"QTRX93566461.48","QTRX93566461","trust","none",0,22,"b.HS.only",0,0,0,0,0,0,0,1,0,0,"no",48,29,3.084,1,"49"
"QTRX36914526.48","QTRX36914526","trust","No",0,21,"b.HS.only",0,0,0,0,0,0,1,0,0,0,"no",48,15,16.606,2,"49"
"QTRX91754431.48","QTRX91754431","trust","No",0,53,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",48,39,6.312,2,"49"
"QTRX11764856.48","QTRX11764856","trust","no",0,29,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",48,19,8.305,2,"49"
"QTRX47189279.48","QTRX47189279","trust","no issues",0,27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",48,20,11.975,2,"49"
"QTRX64148840.48","QTRX64148840","trust","No",0,26,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",48,34,7.748,2,"49"
"QTRX21302039.48","QTRX21302039","trust","no",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",48,100,6.709,2,"49"
"QTRX53599615.48","QTRX53599615","trust","No issues whatsoever - Thank you ",0,45,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",48,68,8.207,2,"49"
"QTRX87520097.48","QTRX87520097","trust","no",0,33,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",48,40,8.816,1,"49"
"QTRX42460209.48","QTRX42460209","trust","The survey loaded very slowly.",0,22,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",48,40,11.808,2,"49"
"QTRX52672450.48","QTRX52672450","trust","No",0,29,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",48,22,3.942,2,"49"
"QTRX64745717.48","QTRX64745717","trust","",0,33,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",48,0,8.013,2,"49"
"QTRX91989600.48","QTRX91989600","trust","No",0,22,"d.4.Yr.Coll",0,0,0,0,0,0,1,0,0,0,"no",48,80,5.813,2,"49"
"QTRX58020139.48","QTRX58020139","trust","NO",0,53,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",48,40,18.18,2,"49"
"QTRX73139620.48","QTRX73139620","trust","",0,32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,1,0,"no",48,4,4.301,2,"49"
"QTRX38233969.48","QTRX38233969","trust","unclear on what basis i am supposed to choose an amount to wager.  am i rating the robots by how ""trustworthy"" they look or something?",0,30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",48,62,4.586,2,"49"
"QTRX63253795.48","QTRX63253795","trust","Yes. Not sure when I would have seen those robots.",0,22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",48,9,4.396,2,"49"
"QTRX68937973.48","QTRX68937973","trust","No, no confusion or problems.",0,23,"Post.Grad.Degree",1,0,0,0,0,0,0,0,1,0,"no",48,14,5.473,2,"49"
"QTRX35174938.48","QTRX35174938","trust","Yes, the pictures sometimes didn't load properly and I had to refresh the page. It took much longer than estimated due to the slow load times and Internal Server Errors I recieved. ",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",48,30,12.934,2,"49"
"QTRX99908191.48","QTRX99908191","trust","no",0,31,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",48,45,4.869,2,"49"
"QTRX19097584.48","QTRX19097584","trust","No",0,55,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",48,60,10.78,2,"49"
"QTRX55787354.48","QTRX55787354","trust","no",0,74,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",48,3,22.315,2,"49"
"QTRX70286191.49","QTRX70286191","trust","no",0,46,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",49,20,6.555,1,"50"
"QTRX57213481.49","QTRX57213481","trust","no problems. ",0,44,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",49,34,5.522,2,"50"
"QTRX69861394.49","QTRX69861394","trust","",0,36,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",49,61,7.438,2,"50"
"QTRX72313638.49","QTRX72313638","trust","no",1,60,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",49,0,7.037,2,"50"
"QTRX38227396.49","QTRX38227396","trust","no",0,40,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",49,81,13.092,2,"50"
"QTRX37007386.49","QTRX37007386","trust","",1,25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",49,21,3.092,2,"50"
"QTRX16766874.49","QTRX16766874","trust","No",0,28,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",49,97,10.059,2,"50"
"QTRX95244958.49","QTRX95244958","trust","no",0,21,"b.HS.only",0,0,0,0,0,1,0,0,0,1,"no",49,80,4.926,2,"50"
"QTRX49252279.49","QTRX49252279","trust","",0,27,"Post.Grad.Degree",0,0,0,0,0,1,0,0,0,1,"no",49,95,4.932,2,"50"
"QTRX15212403.49","QTRX15212403","trust","No.",0,23,"d.4.Yr.Coll",0,0,0,0,0,0,1,0,0,1,"no",49,50,4.171,2,"50"
"QTRX70800902.49","QTRX70800902","trust","no",0,35,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",49,40,3.96,2,"50"
"QTRX59824383.49","QTRX59824383","trust","no",0,62,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",49,10,19.318,2,"50"
"QTRX98846530.49","QTRX98846530","trust","no",0,58,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",49,82,17.408,2,"50"
"QTRX44288493.49","QTRX44288493","trust","No.",0,34,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",49,19,11.201,2,"50"
"QTRX65419860.49","QTRX65419860","trust","No",0,43,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",49,5,10.015,2,"50"
"QTRX58721336.49","QTRX58721336","trust","No.",0,27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",49,50,5.285,2,"50"
"QTRX69839277.49","QTRX69839277","trust","n/a",0,29,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",49,16,4.345,2,"50"
"QTRX61306178.49","QTRX61306178","trust","No.",0,20,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",49,40,8.718,2,"50"
"QTRX36246454.49","QTRX36246454","trust","It seemed to be pretty straightforward.",0,31,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",49,100,25.981,2,"50"
"QTRX88764574.49","QTRX88764574","trust","N/A",0,36,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",49,100,13.047,2,"50"
"QTRX76939344.49","QTRX76939344","trust","",0,31,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,1,"no",49,70,4.72,2,"50"
"QTRX48090690.49","QTRX48090690","trust","No",0,34,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",49,50,14.008,2,"50"
"QTRX60974571.49","QTRX60974571","trust","no",0,54,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",49,100,8.665,2,"50"
"QTRX77458152.49","QTRX77458152","trust","no",0,42,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",49,50,3.225,2,"50"
"QTRX72122780.49","QTRX72122780","trust","No",0,27,"d.4.Yr.Coll",1,1,1,1,1,1,1,1,1,0,"no",49,0,4.082,2,"50"
"QTRX87973996.49","QTRX87973996","trust","No technical problems",1,31,"d.4.Yr.Coll",0,0,0,0,1,0,0,0,0,1,"no",49,80,9.209,2,"50"
"QTRX64739925.49","QTRX64739925","trust","",0,31,"d.4.Yr.Coll",1,0,0,0,0,1,0,0,0,0,"no",49,100,3.128,2,"50"
"QTRX71628841.49","QTRX71628841","trust","No",0,34,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",49,100,3.513,2,"50"
"QTRX28211890.49","QTRX28211890","trust","No",0,32,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",49,60,8.935,2,"50"
"QTRX24200384.49","QTRX24200384","trust","no",0,25,"c.2.Yr.Coll",0,0,0,0,0,0,1,0,0,0,"no",49,100,4.835,2,"50"
"QTRX50692798.49","QTRX50692798","trust","No none that I know of.",1,36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",49,100,37.093,2,"50"
"QTRX80323912.49","QTRX80323912","trust","No",0,55,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",49,8,19.543,1,"50"
"QTRX82014830.49","QTRX82014830","trust","no",0,31,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",49,30,7.256,2,"50"
"QTRX30179327.49","QTRX30179327","trust","No confusion or technical problems.",0,30,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",49,15,12.102,2,"50"
"QTRX77524110.49","QTRX77524110","trust","No problems, thank you.",0,41,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",49,40,27.178,2,"50"
"QTRX60250890.49","QTRX60250890","trust","No",1,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",49,40,5.031,2,"50"
"QTRX24727345.49","QTRX24727345","trust","I did not experience any confusion or technical problems with the questionnaire.",0,18,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",49,50,12.335,2,"50"
"QTRX57525859.49","QTRX57525859","trust","No",1,31,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",49,40,8.54,2,"50"
"QTRX62224979.49","QTRX62224979","trust","no",0,28,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",49,9,3.979,2,"50"
"QTRX30240624.49","QTRX30240624","trust","No",0,32,"b.HS.only",0,1,0,0,0,0,0,0,0,1,"no",49,14,29.338,2,"50"
"QTRX87520097.49","QTRX87520097","trust","no",0,33,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",49,100,4.653,1,"50"
"QTRX45116455.49","QTRX45116455","trust","no",0,28,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",49,70,7.389,2,"50"
"QTRX68670318.49","QTRX68670318","trust","No.",0,41,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",49,25,14.585,2,"50"
"QTRX56640858.49","QTRX56640858","trust","No.",0,46,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",49,10,13.655,2,"50"
"QTRX69587149.49","QTRX69587149","trust","No",0,29,"Post.Grad.Degree",0,0,0,0,1,0,0,0,0,1,"no",49,20,5.938,2,"50"
"QTRX73139620.49","QTRX73139620","trust","",0,32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,1,0,"no",49,14,4.331,1,"50"
"QTRX99908191.49","QTRX99908191","trust","no",0,31,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",49,30,8.642,2,"50"
"QTRX72015872.49","QTRX72015872","trust","no",0,21,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",49,56,5.091,2,"50"
"QTRX53000931.49","QTRX53000931","trust","",0,20,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",49,0,5.843,2,"50"
"QTRX84739869.49","QTRX84739869","trust","no",0,26,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",49,0,11.196,2,"50"
"QTRX63759065.49","QTRX63759065","trust","no",0,49,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",49,0,10.193,2,"50"
"QTRX60004253.49","QTRX60004253","trust","no",0,36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",49,18,7.129,2,"50"
"QTRX64126055.49","QTRX64126055","trust","no",0,20,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",49,50,3.489,1,"50"
"QTRX66173609.50","QTRX66173609","trust","NONE",0,26,"b.HS.only",0,0,0,0,0,0,1,0,0,0,"no",50,66,7.172,2,"51"
"QTRX24681433.50","QTRX24681433","trust","Nope.",0,36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",50,44,7.415,2,"51"
"QTRX47887265.50","QTRX47887265","trust","I didnt know that you had to bet at least $1",0,19,"b.HS.only",0,1,0,0,0,0,0,0,0,0,"no",50,5,13.705,2,"51"
"QTRX93970948.50","QTRX93970948","trust","none",0,47,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",50,20,24.924,2,"51"
"QTRX38227396.50","QTRX38227396","trust","no",0,40,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",50,79,10.679,2,"51"
"QTRX84937651.50","QTRX84937651","trust","No",0,22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",50,51,15.752,2,"51"
"QTRX37007386.50","QTRX37007386","trust","",1,25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",50,51,2.252,2,"51"
"QTRX35522266.50","QTRX35522266","trust","",0,35,"d.4.Yr.Coll",0,0,0,0,0,0,0,0,1,0,"no",50,30,8.553,2,"51"
"QTRX28531853.50","QTRX28531853","trust","no",0,28,"b.HS.only",1,0,0,0,0,0,0,0,1,0,"no",50,11,2.826,2,"51"
"QTRX52955841.50","QTRX52955841","trust","I experienced no errors or confusion.",0,27,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",50,40,5.339,2,"51"
"QTRX63943695.50","QTRX63943695","trust","n/a",0,28,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",50,15,7.027,2,"51"
"QTRX70615631.50","QTRX70615631","trust","",0,33,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",50,0,5.54,2,"51"
"QTRX12511085.50","QTRX12511085","trust","No",0,25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",50,37,5.737,2,"51"
"QTRX61306178.50","QTRX61306178","trust","No.",0,20,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",50,25,6.491,2,"51"
"QTRX17312992.50","QTRX17312992","trust","no",0,36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",50,20,10.153,2,"51"
"QTRX83836143.50","QTRX83836143","trust","No",0,35,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",50,10,5.7,2,"51"
"QTRX47420836.50","QTRX47420836","trust","no",0,42,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",50,5,6.993,2,"51"
"QTRX18794624.50","QTRX18794624","trust","no",0,21,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",50,35,8.975,2,"51"
"QTRX80346312.50","QTRX80346312","trust","not at all",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",50,39,6.42,1,"51"
"QTRX57838419.50","QTRX57838419","trust","none",0,30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",50,19,6.416,2,"51"
"QTRX78913963.50","QTRX78913963","trust","I'd already forgotten that there would be $100 for each robot, rather than $100 to wager with all robots...",0,34,"c.2.Yr.Coll",0,0,0,0,1,0,0,0,0,0,"no",50,30,12.486,2,"51"
"QTRX11018843.50","QTRX11018843","trust","No",0,27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",50,50,49.873,2,"51"
"QTRX44471932.50","QTRX44471932","trust","No",0,25,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",50,46,6.683,2,"51"
"QTRX70334101.50","QTRX70334101","trust","No",0,20,"c.2.Yr.Coll",0,0,0,0,0,0,0,0,1,0,"no",50,100,7.668,1,"51"
"QTRX79017804.50","QTRX79017804","trust","No",0,22,"b.HS.only",0,0,0,0,0,0,0,1,0,1,"no",50,20,12.127,2,"51"
"QTRX76649076.50","QTRX76649076","trust","no",1,32,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",50,1,7.753,2,"51"
"QTRX94822915.50","QTRX94822915","trust","no",0,29,"d.4.Yr.Coll",1,0,0,1,0,0,1,0,0,0,"no",50,20,7.388,2,"51"
"QTRX48090690.50","QTRX48090690","trust","No",0,34,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",50,50,4.033,2,"51"
"QTRX97496038.50","QTRX97496038","trust","no",1,26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",50,29,17.408,2,"51"
"QTRX91802909.50","QTRX91802909","trust","No.",0,30,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,1,"no",50,20,15.469,2,"51"
"QTRX71628841.50","QTRX71628841","trust","No",0,34,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",50,100,2.992,2,"51"
"QTRX90164418.50","QTRX90164418","trust","No. Everything worked perfectly.",0,27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",50,15,23.415,2,"51"
"QTRX28211994.50","QTRX28211994","trust","None whatsoever",0,24,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",50,60,9.163,1,"51"
"QTRX87699485.50","QTRX87699485","trust","no problems",0,59,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",50,63,8.21,2,"51"
"QTRX36536205.50","QTRX36536205","trust","no",0,38,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",50,7,4.806,2,"51"
"QTRX36295758.50","QTRX36295758","trust","none",0,39,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,1,"no",50,3,5.53,2,"51"
"QTRX10180197.50","QTRX10180197","trust","Everything was fine, thanks!",0,35,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",50,62,60.571,2,"51"
"QTRX37596073.50","QTRX37596073","trust","no",0,22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",50,50,5.579,2,"51"
"QTRX96769745.50","QTRX96769745","trust","No",0,36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",50,30,18.256,2,"51"
"QTRX30015719.50","QTRX30015719","trust","No",0,29,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",50,51,4.986,2,"51"
"QTRX92298967.50","QTRX92298967","trust","No",0,34,"Post.Grad.Degree",0,0,0,0,1,0,0,0,0,0,"no",50,65,4.801,2,"51"
"QTRX45213333.50","QTRX45213333","trust","No",0,28,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",50,50,6.868,2,"51"
"QTRX79279019.50","QTRX79279019","trust","no",0,33,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",50,20,9.107,2,"51"
"QTRX98240380.50","QTRX98240380","trust","None",0,56,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",50,40,14.895,2,"51"
"QTRX61142601.50","QTRX61142601","trust","no",0,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",50,90,9.259,2,"51"
"QTRX51895927.50","QTRX51895927","trust","No",0,52,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",50,29,7.837,2,"51"
"QTRX30240624.50","QTRX30240624","trust","No",0,32,"b.HS.only",0,1,0,0,0,0,0,0,0,1,"no",50,62,26.14,2,"51"
"QTRX42460209.50","QTRX42460209","trust","The survey loaded very slowly.",0,22,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",50,40,6.004,2,"51"
"QTRX84710091.50","QTRX84710091","trust","No",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",50,54,5.806,2,"51"
"QTRX48822051.50","QTRX48822051","trust","No.",0,25,"a.No.HS",0,1,0,0,0,0,0,0,0,0,"no",50,0,4.062,2,"51"
"QTRX58020139.50","QTRX58020139","trust","NO",0,53,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",50,60,10.208,2,"51"
"QTRX80256221.50","QTRX80256221","trust","Nope",0,30,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",50,10,16.7,2,"51"
"QTRX72466779.50","QTRX72466779","trust","no",0,29,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",50,21,33.793,2,"51"
"QTRX78929624.50","QTRX78929624","trust","none",0,44,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",50,80,6.028,2,"51"
"QTRX37825100.50","QTRX37825100","trust","no",0,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",50,9,6.041,2,"51"
"QTRX57255627.50","QTRX57255627","trust","no",1,32,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",50,9,24.758,2,"51"
